t,mvrv,mvrv_z
2013-08-31,2.391404767038914,2.31728083813134
2013-09-01,2.421501209565454,2.36473801268374
2013-09-02,2.4194908041480643,2.31581463002427
2013-09-03,2.385279099452836,2.28112685500707
2013-09-04,2.34526711222374,2.05863879766498
2013-09-05,2.231672202038857,2.0647189882452
2013-09-06,2.223095694331537,1.90254129630988
2013-09-07,2.172311033991314,1.96856048661901
2013-09-08,2.174162229107693,1.91544601849461
2013-09-09,2.172806943435194,1.99161201491033
2013-09-10,2.231794133299708,2.00512923482773
2013-09-11,2.22887252463974,2.15143501756911
2013-09-12,2.286089128182183,2.11804370136178
2013-09-13,2.295570273061993,2.13080207594414
2013-09-14,2.261561471227941,2.01220053242236
2013-09-15,2.231351613262735,2.03615110351385
2013-09-16,2.246462366782559,2.05854096774535
2013-09-17,2.258136958831069,2.07053000413654
2013-09-18,2.26413307601482,2.06671806744674
2013-09-19,2.225735017875934,1.96407050882917
2013-09-20,2.188357103262175,1.9226570017003
2013-09-21,2.174603893565685,1.9293380069638602
2013-09-22,2.164880221070369,1.9075976491164899
2013-09-23,2.165372684308459,1.89473841145158
2013-09-24,2.156402716880814,1.9141902991708601
2013-09-25,2.176597896181082,1.91086450303694
2013-09-26,2.172224593258433,1.92358508808397
2013-09-27,2.192975856212893,1.9792366430811201
2013-09-28,2.205890540908117,1.97082466658784
2013-09-29,2.218824888696409,1.96924367355696
2013-09-30,2.1935525762969,1.94027280712442
2013-10-01,2.203883194976245,1.96674300059882
2013-10-02,2.105063349512101,1.28915358867594
2013-10-03,1.9420513876681422,1.68307314040795
2013-10-04,2.09467064629298,1.7984812623452
2013-10-05,2.106735860015526,1.77225918727469
2013-10-06,2.108015295819993,1.8006080089316
2013-10-07,2.112598391095473,1.8136147223686199
2013-10-08,2.11983776107818,1.83418996951486
2013-10-09,2.138793886109065,1.8639192181292499
2013-10-10,2.150016877422302,1.8797741209413399
2013-10-11,2.158438497785737,1.88997010601364
2013-10-12,2.166240474445518,1.89053837743042
2013-10-13,2.191299588662962,2.01507031747694
2013-10-14,2.284364014008759,2.07767307854106
2013-10-15,2.308259430423619,2.29741058697415
2013-10-16,2.3970608538956872,2.10545295040771
2013-10-17,2.356875180056181,2.25807310201913
2013-10-18,2.444370820578206,2.48571234566442
2013-10-19,2.655484677529409,2.79871809280393
2013-10-20,2.700528870516864,2.7992407492541798
2013-10-21,2.782441736418212,3.10747273075935
2013-10-22,2.951896170039888,3.29925506739075
2013-10-23,2.993484575484443,3.60458398311614
2013-10-24,2.944835903021999,3.31918431490503
2013-10-25,2.674753996133812,3.06386699948566
2013-10-26,2.666610671695347,2.84180706299078
2013-10-27,2.7036730278407193,3.19139621785725
2013-10-28,2.831533398500675,3.21934923098426
2013-10-29,2.85155272256409,3.3753358576543198
2013-10-30,2.884445317994257,3.1943288300940402
2013-10-31,2.843115835489074,3.28372784364448
2013-11-01,2.856885360137486,3.24086133650724
2013-11-02,2.8666694343939003,3.25943884289669
2013-11-03,2.871101063089192,3.35591646174246
2013-11-04,2.964914132256499,3.71425870102283
2013-11-05,3.153187534590567,4.03326694606117
2013-11-06,3.362707674762601,4.41043071221418
2013-11-07,3.579562541756515,4.94196906629634
2013-11-08,3.8514060115242623,5.85062954967887
2013-11-09,4.087755309278292,5.73523845075232
2013-11-10,3.59981380288554,5.43469613669661
2013-11-11,3.846826896632812,5.71014345386043
2013-11-12,3.961081178210689,5.81138629624236
2013-11-13,4.137028603218675,6.46635884249114
2013-11-14,4.35345750208042,6.76006729970222
2013-11-15,4.345830267563537,6.50576839667839
2013-11-16,4.370688879938499,6.75090198417366
2013-11-17,4.534717985160516,7.38024869539499
2013-11-18,4.96724793087126,10.2764261949756
2013-11-19,5.36853699222712,7.89829449361427
2013-11-20,4.4933679670997,8.57597365131966
2013-11-21,5.285390678941312,10.299157426943
2013-11-22,5.399803325596419,10.8833243315465
2013-11-23,5.703766316254691,10.6869401469731
2013-11-24,5.361769192582389,9.81391262839252
2013-11-25,5.192204312160016,9.45506613271052
2013-11-26,4.825178454691698,10.2248336236739
2013-11-27,5.00963279977123,10.3074034335947
2013-11-28,5.041524453098324,10.2409215969621
2013-11-29,5.079587463001554,11.0589470522567
2013-11-30,5.280580882087169,10.2508850703827
2013-12-01,4.656536872198781,7.98097825896855
2013-12-02,4.53502106519667,8.6183616173207
2013-12-03,4.590978305668414,8.35883148113723
2013-12-04,4.663150020650167,8.82134073389547
2013-12-05,4.367613333236249,7.57457693469388
2013-12-06,3.922540899210955,5.18092240275613
2013-12-07,2.98979097049359,4.1144573680713
2013-12-08,2.999986515932423,4.88610218192382
2013-12-09,3.5274238420125723,5.75612399962687
2013-12-10,3.790947974283161,6.31610008179393
2013-12-11,3.621947692756345,5.33100356510189
2013-12-12,3.434087809506199,5.21353511012815
2013-12-13,3.4666854514240333,5.22107680166052
2013-12-14,3.39360901356782,4.86982217413972
2013-12-15,3.293048774923726,4.87696888620702
2013-12-16,3.084668145387799,3.40886124062484
2013-12-17,2.681492822537446,3.35984897153626
2013-12-18,2.203993344429248,2.07976589598933
2013-12-19,2.417555692903484,3.34612609125219
2013-12-20,2.634284401866754,2.72464907805208
2013-12-21,2.338328479246686,2.60434069966588
2013-12-22,2.437388818494511,2.7262042151681998
2013-12-23,2.4718575303891672,3.04005372564828
2013-12-24,2.520260806915671,2.9570308877563702
2013-12-25,2.4995578590214,3.12746208275013
2013-12-26,2.711452614605423,3.60412960139422
2013-12-27,2.740091420411975,3.35325189462052
2013-12-28,2.710843951723989,3.31240899848446
2013-12-29,2.684949549854227,3.37009419023776
2013-12-30,2.752582608994765,3.40180659460328
2013-12-31,2.735192047698183,3.345901599423
2014-01-01,2.7960417426501802,3.47250358694965
2014-01-02,2.83163197699806,3.66487402369543
2014-01-03,2.959969729819844,3.79316687406013
2014-01-04,2.966065652805919,3.8823941821281602
2014-01-05,3.138140169710974,4.3506644811735
2014-01-06,3.373716317874086,4.31722269023424
2014-01-07,3.174998653456245,3.59123045838244
2014-01-08,2.8914408721385083,3.62167991892399
2014-01-09,2.907342472672377,3.6144454921032603
2014-01-10,2.9110259482468,3.74139249475588
2014-01-11,3.077370568922706,3.92269450781438
2014-01-12,3.017004947728098,3.60038314312676
2014-01-13,2.8502454342175483,3.46174636370487
2014-01-14,2.852252824851662,3.36741384592198
2014-01-15,2.872863373274953,3.4836689398744
2014-01-16,2.859372539760836,3.29392653644238
2014-01-17,2.742598793169939,3.14390698557755
2014-01-18,2.762616560087279,3.22598179023072
2014-01-19,2.779078774173518,3.38923079608023
2014-01-20,2.831560787996132,3.28610716306163
2014-01-21,2.792269207013573,3.23140895969172
2014-01-22,2.766265008200969,3.17326924167318
2014-01-23,2.752984710336967,3.10260294451208
2014-01-24,2.660360531206925,2.9139042012209
2014-01-25,2.6777751222804813,3.0054732948558
2014-01-26,2.728261475422896,3.05888443340402
2014-01-27,2.686300552320694,2.67211236711855
2014-01-28,2.606435174194017,2.86242096566372
2014-01-29,2.65315613665748,2.88772040779399
2014-01-30,2.6412109647684963,2.90436925192052
2014-01-31,2.670756593725605,2.9098892367522398
2014-02-01,2.692967712683802,2.9445310557096
2014-02-02,2.711248583870055,2.93617148100169
2014-02-03,2.676752039240077,2.87265888214884
2014-02-04,2.660276089130731,2.82653467318738
2014-02-05,2.5648828741681022,2.64108490549813
2014-02-06,2.489234322614502,2.52636718459659
2014-02-07,2.304282873727886,2.22348739435982
2014-02-08,2.257213319179861,2.04656650286603
2014-02-09,2.217525108901831,2.07552685880521
2014-02-10,2.153051006265663,2.08971964178866
2014-02-11,2.204134171357675,2.0077604003046
2014-02-12,2.121389647079176,1.8782329631342
2014-02-13,2.060265297006399,1.62571418618719
2014-02-14,2.020875096399681,1.96401453752807
2014-02-15,2.088467483284371,1.87846991421925
2014-02-16,2.046575043126038,1.70091358774375
2014-02-17,2.029232316904075,1.74020317704687
2014-02-18,2.022347250038063,1.7122417169822999
2014-02-19,2.009908535877478,1.69951961885075
2014-02-20,1.9258192687673081,1.35730215258527
2014-02-21,1.822797367058134,1.4260478961422
2014-02-22,1.8725063702614482,1.62064517188329
2014-02-23,1.993673347705362,1.59849481586941
2014-02-24,1.83062369085948,1.26650166549929
2014-02-25,1.626298673849255,1.24682685994508
2014-02-26,1.87103475659035,1.49286704785912
2014-02-27,1.9013175882826112,1.49138101371809
2014-02-28,1.8564513033397572,1.29685288245954
2014-03-01,1.829416906446845,1.38494177589732
2014-03-02,1.835891965554564,1.31915430875272
2014-03-03,1.9768413738856112,1.96600479208958
2014-03-04,2.204906668216106,1.94071735677205
2014-03-05,2.156448606242465,1.9160209403894801
2014-03-06,2.1522889263986222,1.90463589038473
2014-03-07,2.015997526056532,1.65204059682187
2014-03-08,1.9439394901707492,1.58743704130125
2014-03-09,1.9320189316402012,1.6539567382226
2014-03-10,1.932568377959545,1.5905287220186999
2014-03-11,1.918484902091988,1.61024434864922
2014-03-12,1.949799875355358,1.60101113359044
2014-03-13,1.956820723474821,1.63670981042572
2014-03-14,1.936741472160155,1.5730956337244
2014-03-15,1.929769202057472,1.5972757413999599
2014-03-16,1.931717412612493,1.59329861293237
2014-03-17,1.9098112213215621,1.53311743191039
2014-03-18,1.8697601639830441,1.46684161362171
2014-03-19,1.867155806457901,1.46072500533588
2014-03-20,1.814627224738138,1.334216838416
2014-03-21,1.76540946958827,1.25237719163158
2014-03-22,1.70679502636774,1.2058899977547
2014-03-23,1.710676951372605,1.186612775644
2014-03-24,1.708258654402611,1.30947321797356
2014-03-25,1.7507837516877922,1.30848147128298
2014-03-26,1.757275551296243,1.27913249236299
2014-03-27,1.644953452773729,0.727137761712474
2014-03-28,1.526483563533924,0.877898847569712
2014-03-29,1.516566955993361,0.8310926395614661
2014-03-30,1.424526780138162,0.664412284569448
2014-03-31,1.391600676030051,0.659727286547451
2014-04-01,1.450497278459899,0.7735211790866581
2014-04-02,1.424924515622948,0.573378724199021
2014-04-03,1.331944590612615,0.625009210811736
2014-04-04,1.3619428816584032,0.635576476737991
2014-04-05,1.388905838140301,0.704301857424638
2014-04-06,1.409844475976667,0.673951184595401
2014-04-07,1.399284002575375,0.6294741682030911
2014-04-08,1.394462999582867,0.6527834784955381
2014-04-09,1.3801498380408161,0.5960903437490891
2014-04-10,1.262172761136644,0.220142698972481
2014-04-11,1.25334400156186,0.512298341960956
2014-04-12,1.322285620452955,0.51107708135618
2014-04-13,1.294635791329147,0.47937669618271406
2014-04-14,1.386010098792604,0.6930283881272771
2014-04-15,1.5110424672334481,1.01988845716897
2014-04-16,1.598363375216629,1.03173084353281
2014-04-17,1.5606730567468512,0.878700638774612
2014-04-18,1.505109777340234,0.7988172995017111
2014-04-19,1.521765208451356,0.912130118519019
2014-04-20,1.555333051351513,0.8932122026485381
2014-04-21,1.547222022321344,0.8682025383259431
2014-04-22,1.527929133148693,0.836860377689808
2014-04-23,1.509025348368875,0.8350624206753061
2014-04-24,1.50726671552538,0.8973081871443961
2014-04-25,1.434928725072342,0.715837817073919
2014-04-26,1.412463940898236,0.6876395060761891
2014-04-27,1.395630420376722,0.574781027780223
2014-04-28,1.3512925043576272,0.5888904048390671
2014-04-29,1.3738845061876321,0.623894908723792
2014-04-30,1.376522525157657,0.628509122910285
2014-05-01,1.408436120919354,0.684659320148272
2014-05-02,1.394452733918025,0.6490534056865911
2014-05-03,1.3658916395912701,0.581953583405959
2014-05-04,1.348465649488876,0.57408126820132
2014-05-05,1.338669870359404,0.542013686794803
2014-05-06,1.327152512961973,0.5260928509949531
2014-05-07,1.356950645028695,0.6029978869174261
2014-05-08,1.374325359426604,0.585998699148507
2014-05-09,1.385022176327992,0.643635775870257
2014-05-10,1.401366573649716,0.6687189830187441
2014-05-11,1.377325957954195,0.57682959964746
2014-05-12,1.360864262617899,0.598309295791114
2014-05-13,1.358217269501254,0.5819890005346431
2014-05-14,1.373667985987508,0.61610829845234
2014-05-15,1.389195808098367,0.618717784204152
2014-05-16,1.388739681796844,0.6237881512765311
2014-05-17,1.391980867676861,0.6372633499065351
2014-05-18,1.387523248061386,0.6212575082738381
2014-05-19,1.38443373540644,0.6275023504923251
2014-05-20,1.449807190887961,0.832855307901541
2014-05-21,1.529889326730578,0.8510578205226881
2014-05-22,1.5809274492999479,1.02785537754063
2014-05-23,1.638671175457621,0.995188358427956
2014-05-24,1.610662804277928,1.01237291594026
2014-05-25,1.730193339042347,1.22718471123418
2014-05-26,1.787590985163665,1.28919211133284
2014-05-27,1.751832834146748,1.2168522951304799
2014-05-28,1.7468978301239022,1.25349621319142
2014-05-29,1.730816189262535,1.19777613027057
2014-05-30,1.797566705956843,1.44057000637313
2014-05-31,1.876905631516777,1.4701850612479999
2014-06-01,1.9454899428999521,1.46559064866615
2014-06-02,1.912126899337594,1.62327166435862
2014-06-03,1.9934123675776312,1.65490754505742
2014-06-04,1.9213094195666311,1.5143992737271001
2014-06-05,1.9481627186992712,1.6023135553004502
2014-06-06,1.9547935054929142,1.53654836362377
2014-06-07,1.939855013063439,1.56753376642244
2014-06-08,1.946298662471957,1.572537663776
2014-06-09,1.925024434184441,1.5198824336132701
2014-06-10,1.9207803469621552,1.51534116677257
2014-06-11,1.8874051121636852,1.38436278196161
2014-06-12,1.79510641478272,1.10615159864809
2014-06-13,1.713196312752884,1.2063898088073701
2014-06-14,1.659840053168841,1.09019593174173
2014-06-15,1.643245645387408,1.16427937922927
2014-06-16,1.7324236835753362,1.19298778053391
2014-06-17,1.7298942800378772,1.26967542954727
2014-06-18,1.764713936100757,1.27254763401246
2014-06-19,1.755280957608604,1.20077418214152
2014-06-20,1.7166314046226452,1.1842389760204801
2014-06-21,1.708183210500701,1.18017625595471
2014-06-22,1.735469963395175,1.22733737894232
2014-06-23,1.7082034042218521,1.17116000920313
2014-06-24,1.693029247818692,1.0946500880193
2014-06-25,1.644491392158816,1.03160881129106
2014-06-26,1.645722566773301,1.11973001094351
2014-06-27,1.688059530896743,1.21666498471503
2014-06-28,1.723102473097132,1.16977824049439
2014-06-29,1.7169018425113651,1.2084658080551
2014-06-30,1.785262052340115,1.38585687492401
2014-07-01,1.859550445332263,1.41442231187292
2014-07-02,1.8522268603849512,1.4367543306615
2014-07-03,1.8467969722082862,1.42082582986866
2014-07-04,1.8194237707459031,1.3264778983582999
2014-07-05,1.797858756172967,1.33295756552653
2014-07-06,1.804655316394174,1.32617874738644
2014-07-07,1.786610861110965,1.3032176137818299
2014-07-08,1.773842709851064,1.29335806172779
2014-07-09,1.772007244482631,1.28026830161381
2014-07-10,1.753833225275529,1.25387497043586
2014-07-11,1.773329634562536,1.33376494604587
2014-07-12,1.799236554139235,1.34257353267523
2014-07-13,1.7935659727292221,1.31203832572385
2014-07-14,1.768042859876136,1.26033201204568
2014-07-15,1.764130656670354,1.27531282388874
2014-07-16,1.75512595317374,1.2420971651604
2014-07-17,1.7533941697013922,1.28264192163495
2014-07-18,1.769399887621484,1.3055792231969199
2014-07-19,1.7797915089520102,1.29590526206845
2014-07-20,1.767369000543552,1.27579754454127
2014-07-21,1.75442433062711,1.2545740006997
2014-07-22,1.757440767725182,1.2433503179512
2014-07-23,1.750767893125524,1.24002527742838
2014-07-24,1.72135721686273,1.16319339222288
2014-07-25,1.695734427898175,1.15738114738397
2014-07-26,1.677705027528114,1.12276894729015
2014-07-27,1.67697239457986,1.10164957191308
2014-07-28,1.647205843647316,1.09150228902806
2014-07-29,1.646971206414596,1.06642793367493
2014-07-30,1.623747213701522,0.968972165700223
2014-07-31,1.620929601367407,1.05517229071546
2014-08-01,1.668094380868093,1.12644950958422
2014-08-02,1.667320984993765,1.08345306337425
2014-08-03,1.646024105554838,1.07031273171506
2014-08-04,1.651557642120407,1.07723108670283
2014-08-05,1.6282332366537542,1.02871962651373
2014-08-06,1.623079275247665,1.03737054926977
2014-08-07,1.630170038331515,1.05191435730088
2014-08-08,1.6465352080585172,1.0638860185161
2014-08-09,1.638803023031866,1.06042398566474
2014-08-10,1.6420397164882692,1.06482328276642
2014-08-11,1.629263840047018,0.9911689287998461
2014-08-12,1.583803203557137,0.9620439473901251
2014-08-13,1.5385915124523422,0.8789277298873631
2014-08-14,1.451781353910456,0.6781027517275321
2014-08-15,1.417914689680241,0.658774039470963
2014-08-16,1.40511923126037,0.7642188650490681
2014-08-17,1.410827841070373,0.6443848170250911
2014-08-18,1.339069696173309,0.5332410189504571
2014-08-19,1.344883608658198,0.6109219200821251
2014-08-20,1.382244332841327,0.73925183411512
2014-08-21,1.461771396075176,0.749857337396527
2014-08-22,1.4388353901101611,0.72370439527738
2014-08-23,1.4130585975299461,0.640741679661157
2014-08-24,1.412287947920242,0.694028028850152
2014-08-25,1.409677391301743,0.6712256331249811
2014-08-26,1.425574959379233,0.7132637837644441
2014-08-27,1.445961323233366,0.7097134639596651
2014-08-28,1.4347760846689641,0.69090195097846
2014-08-29,1.42854449504678,0.701904360948562
2014-08-30,1.4175564270940941,0.666879633916299
2014-08-31,1.3782058200616,0.563185620292278
2014-09-01,1.350978379291477,0.55062254776112
2014-09-02,1.345048059110531,0.5428654587388171
2014-09-03,1.339393058796023,0.547522764596547
2014-09-04,1.355376530359965,0.60711220873362
2014-09-05,1.362404674861595,0.558848719221241
2014-09-06,1.3523028645386002,0.5680861747151831
2014-09-07,1.351906763147851,0.556043589264638
2014-09-08,1.320603681590975,0.5154089469877561
2014-09-09,1.316450570953522,0.5427613482638081
2014-09-10,1.355280730050029,0.562468051317492
2014-09-11,1.341558735677377,0.5625243434051
2014-09-12,1.333954565318858,0.548235309663008
2014-09-13,1.3415163104017251,0.562343576564998
2014-09-14,1.34620905266574,0.553023760679595
2014-09-15,1.342726342376222,0.527229825546644
2014-09-16,1.324418147278819,0.49850834766602903
2014-09-17,1.289547031317889,0.44678139544523204
2014-09-18,1.241000975140548,0.33026112340568503
2014-09-19,1.15355908789482,0.196148399287457
2014-09-20,1.17117076229585,0.27569345317069505
2014-09-21,1.148772076773958,0.22228574855787903
2014-09-22,1.146108356043697,0.218557388326335
2014-09-23,1.16669597030103,0.40382193175687203
2014-09-24,1.223769087149511,0.33185608770774905
2014-09-25,1.175451084852714,0.268920868244778
2014-09-26,1.15895921882334,0.248494676270948
2014-09-27,1.152813516466942,0.23158270881257903
2014-09-28,1.122286788023075,0.11567733076516101
2014-09-29,1.084058594920473,0.10998375998899401
2014-09-30,1.091144452785049,0.19584469406495503
2014-10-01,1.107814818171764,0.162107292458494
2014-10-02,1.090940180950233,0.126006967160632
2014-10-03,1.06490061227727,0.049119895650874004
2014-10-04,1.004957675377684,-0.079887867048213
2014-10-05,0.9132552905594751,-0.10356035543754301
2014-10-06,0.9349447013879401,-0.067673622831183
2014-10-07,0.96051730732533,-0.035991067828818
2014-10-08,0.993471570206175,0.070179958060127
2014-10-09,1.069463834041613,0.10353397044826201
2014-10-10,1.063285959931833,0.085467337837395
2014-10-11,1.05391850908134,0.095764824310026
2014-10-12,1.067326048754738,0.177039325495726
2014-10-13,1.112570711894094,0.226709844117109
2014-10-14,1.181558147821588,0.285040472395366
2014-10-15,1.158908121328486,0.24887359469073403
2014-10-16,1.135864219232873,0.196110232364737
2014-10-17,1.117185638552627,0.19555705337713303
2014-10-18,1.132739758482556,0.23502203613410802
2014-10-19,1.144849618258351,0.21864455196217703
2014-10-20,1.126998009240047,0.185878365306846
2014-10-21,1.132120190249994,0.205342764650174
2014-10-22,1.130939706577981,0.19389443618252203
2014-10-23,1.084016788543491,0.07659538678651201
2014-10-24,1.054397201005157,0.088000273816371
2014-10-25,1.03350697776768,0.037085037177719
2014-10-26,1.041011446248391,0.06939751880087301
2014-10-27,1.045767567409364,0.054652644982868
2014-10-28,1.047349068443341,0.079447838758401
2014-10-29,1.025432168127986,-0.014118740461143002
2014-10-30,1.005371973096891,0.03668545833563
2014-10-31,1.016097834214559,0.002722689876519
2014-11-01,0.9795262564773841,-0.060762418328115006
2014-11-02,0.965033311131066,-0.05723991348822301
2014-11-03,0.9771466270458211,-0.048379120654409004
2014-11-04,0.9727927513877481,-0.035843545747899004
2014-11-05,1.006004067556632,0.011803069248347
2014-11-06,1.019308198707577,0.06285473182183901
2014-11-07,1.028742859577668,0.028584959521226003
2014-11-08,1.02313407243728,0.045812690114596
2014-11-09,1.047368450274857,0.137462543199795
2014-11-10,1.092949517329563,0.137479706468036
2014-11-11,1.095014866674211,0.154107130224964
2014-11-12,1.178738152424527,0.40772387762555
2014-11-13,1.265586983297605,0.3718017565374
2014-11-14,1.180343338784357,0.281382678180064
2014-11-15,1.1489490993267961,0.184693314658666
2014-11-16,1.141844145593541,0.24391022809666402
2014-11-17,1.181436695463417,0.23520572936101902
2014-11-18,1.135559691714319,0.177585498998755
2014-11-19,1.127716520282277,0.19520889024684301
2014-11-20,1.090421394997726,0.09498371672386101
2014-11-21,1.051622843035582,0.07238020376774401
2014-11-22,1.067998419467493,0.081203565648746
2014-11-23,1.073059687498688,0.14916255279443402
2014-11-24,1.11980638729754,0.18938269327914
2014-11-25,1.142067440297423,0.18728678319840603
2014-11-26,1.109565340913506,0.146177562860749
2014-11-27,1.107186666477145,0.15946054261244802
2014-11-28,1.113499971543099,0.20874944955639502
2014-11-29,1.1390286067240791,0.20298919073270202
2014-11-30,1.135367294048829,0.20799126915958602
2014-12-01,1.138294322786653,0.209671545907288
2014-12-02,1.142107680817023,0.220971214388576
2014-12-03,1.142333005414261,0.20741759275089702
2014-12-04,1.1325564859872381,0.172213602819964
2014-12-05,1.12528673097071,0.21341881505721
2014-12-06,1.134439719504703,0.20767890015958201
2014-12-07,1.137960759009461,0.21473897435375
2014-12-08,1.129922069093087,0.158490676050378
2014-12-09,1.079533968521852,0.113519144782628
2014-12-10,1.073022809876705,0.093812508065791
2014-12-11,1.084176300225734,0.10295339027896701
2014-12-12,1.0832865880394311,0.12317138657443201
2014-12-13,1.073242217627106,0.117170155081669
2014-12-14,1.079023981394704,0.147521045929664
2014-12-15,1.079236809849417,0.09928443850232901
2014-12-16,1.038888019191908,0.014112416276835
2014-12-17,0.999203760890744,-0.02040742004631
2014-12-18,0.9681099915315151,-0.059345023699385005
2014-12-19,0.963959445353835,-0.028404247387944004
2014-12-20,1.001895723965616,0.032711636556509
2014-12-21,1.004462845578768,-0.010669339036155
2014-12-22,1.015442738804233,0.039675504265011007
2014-12-23,1.031141217444819,0.060859273313036005
2014-12-24,1.024541498109871,0.008177626695071001
2014-12-25,0.9944732351055481,-0.00909179104717
2014-12-26,1.007395033478547,0.036639441691411
2014-12-27,0.9933000803319131,-0.026096834044993
2014-12-28,0.9833603351486451,-0.018176047145354
2014-12-29,0.98292643192085,-0.040286189151678004
2014-12-30,0.9797278916196721,-0.038978669413015005
2014-12-31,0.9850530745645961,0.008551392452422
2015-01-01,0.9906344020232961,-0.023789192331482002
2015-01-02,0.9881139913294181,-0.015602400089318002
2015-01-03,0.9541689818773361,-0.139011702136799
2015-01-04,0.867756441102678,-0.25226540869930403
2015-01-05,0.8672941575602691,-0.18830789687305302
2015-01-06,0.8735369118514961,-0.187503075290006
2015-01-07,0.874814817218801,-0.185402388932872
2015-01-08,0.9168326339654651,-0.148276490383729
2015-01-09,0.9049010965293691,-0.099899061988721
2015-01-10,0.894039686513527,-0.18389247457714303
2015-01-11,0.8737399258378321,-0.210443255246926
2015-01-12,0.8575742354967221,-0.220866748510183
2015-01-13,0.770575143398147,-0.407803483171678
2015-01-14,0.630487250841754,-0.677835667492041
2015-01-15,0.659265821531959,-0.45695989133629805
2015-01-16,0.682317133378874,-0.47480422818149604
2015-01-17,0.6501167393592711,-0.5167025141248051
2015-01-18,0.666844888255892,-0.465581246285156
2015-01-19,0.6878893168362421,-0.433016405279367
2015-01-20,0.684278446374538,-0.45898027899320504
2015-01-21,0.7016598992646641,-0.37286239232747204
2015-01-22,0.7581340499265261,-0.34946853777381903
2015-01-23,0.75173774046148,-0.34510346860919505
2015-01-24,0.7746264898509521,-0.26921708388140203
2015-01-25,0.81271655156535,-0.24599119900447303
2015-01-26,0.9184148577280331,-0.15014522236562702
2015-01-27,0.8514768490116841,-0.198658292147937
2015-01-28,0.825797032522218,-0.32497335305830105
2015-01-29,0.763817704667612,-0.332319923706942
2015-01-30,0.7668332044570231,-0.363258138040699
2015-01-31,0.75238306037454,-0.40383959595109103
2015-02-01,0.7212116706081081,-0.361857767380578
2015-02-02,0.7456202806505631,-0.314082677818028
2015-02-03,0.7782007554348951,-0.362296378569331
2015-02-04,0.7432622583542591,-0.36538090624594904
2015-02-05,0.735125396286425,-0.40713324926528305
2015-02-06,0.7265200314043511,-0.38227747872315804
2015-02-07,0.7472501476184411,-0.35236285293694
2015-02-08,0.7445815833358871,-0.37569606179830906
2015-02-09,0.7316257903654411,-0.38851261219843
2015-02-10,0.7228960325910261,-0.388228280821505
2015-02-11,0.732233791737351,-0.39284155631452805
2015-02-12,0.72900582221399,-0.377382990721705
2015-02-13,0.7707423374815711,-0.310167595025345
2015-02-14,0.8165287723078881,-0.208079653757438
2015-02-15,0.827098278631716,-0.31926406562984905
2015-02-16,0.77775778024218,-0.31069584792335203
2015-02-17,0.792225291567697,-0.27928554967163505
2015-02-18,0.797500627013208,-0.306435746907993
2015-02-19,0.793246420189976,-0.280060136488392
2015-02-20,0.81106790448579,-0.267944165428678
2015-02-21,0.8146235405141,-0.266957639445548
2015-02-22,0.8043105275374951,-0.307423997143774
2015-02-23,0.7871940898231491,-0.29801284594965904
2015-02-24,0.794394640886653,-0.29137200251203105
2015-02-25,0.7934814944587011,-0.29818801895832203
2015-02-26,0.7888104472635651,-0.30255193392947705
2015-02-27,0.8334800080412991,-0.22077184609354403
2015-02-28,0.8418343406248081,-0.218364814157743
2015-03-01,0.8383947664969691,-0.19962366402199203
2015-03-02,0.8757683809127641,-0.11641949927771501
2015-03-03,0.9193567548184051,-0.08350310660823701
2015-03-04,0.9290356728072431,-0.127997794007491
2015-03-05,0.9008969454601461,-0.11580088284980301
2015-03-06,0.9109197410346981,-0.129425154117218
2015-03-07,0.9133816076737461,-0.110500927139798
2015-03-08,0.9203780846982691,-0.11459701899011
2015-03-09,0.943785131401576,-0.044204571664189
2015-03-10,0.979630864248297,-0.033623603923804
2015-03-11,0.9800186193121191,-0.014732490751280001
2015-03-12,0.9824901369233231,-0.020462532545416003
2015-03-13,0.9712031438202591,-0.06766618946696601
2015-03-14,0.9499748498224151,-0.07655345021800601
2015-03-15,0.95252432455195,-0.057919975534580004
2015-03-16,0.9738625010453321,-0.039381788010828006
2015-03-17,0.967229664659587,-0.06411854453061301
2015-03-18,0.9180151498725081,-0.195660624262042
2015-03-19,0.867165460438139,-0.17655320465718102
2015-03-20,0.8784696275679931,-0.172092712294687
2015-03-21,0.8726250558735841,-0.181545450910261
2015-03-22,0.878472586324846,-0.146548681803697
2015-03-23,0.8976574315355341,-0.15563583786269902
2015-03-24,0.8614111223097941,-0.253552052484532
2015-03-25,0.8239632268315681,-0.24635867098376402
2015-03-26,0.8389812935395571,-0.232569179832521
2015-03-27,0.8352157623689601,-0.24003850580978503
2015-03-28,0.846291148330601,-0.21379653427348902
2015-03-29,0.8269672595045221,-0.263955750565096
2015-03-30,0.82706766742976,-0.23589542699072902
2015-03-31,0.827982349878241,-0.253988591850459
2015-04-01,0.824163451591528,-0.23623277062942802
2015-04-02,0.8399129573080021,-0.20514433681337
2015-04-03,0.8588446635317051,-0.200794274857014
2015-04-04,0.8554683574531411,-0.20447933201093302
2015-04-05,0.8627210337144511,-0.169470181681344
2015-04-06,0.873854661418439,-0.192650458523135
2015-04-07,0.8614442639854051,-0.20413284588552702
2015-04-08,0.8433061949483841,-0.24128005559352403
2015-04-09,0.826352074462219,-0.24823839194701103
2015-04-10,0.8090112255440101,-0.28349971395448104
2015-04-11,0.802552150976075,-0.28185909344604104
